source_id,title,sjr_quartile,sjr,h_index,citations_per_doc,open_access,scope_text
23197,"Infinite Dimensional Analysis, Quantum Probability and Related Topics",Q3,0.4000,34,0.9100,False,"In the past few years the fields of infinite dimensional analysis and quantum probability have undergone increasingly significant developments and have found many new applications, in particular, to classical probability and to different branches of physics. The number of first-class papers in these fields has grown at the same rate. This is currently the only journal which is devoted to these fields. It constitutes an essential and central point of reference for the large number of mathematicians, mathematical physicists and other scientists who have been drawn into these areas. Both fields have strong interdisciplinary nature, with deep connection to, for example, classical probability, stochastic analysis, mathematical physics, operator algebras, irreversibility, ergodic theory and dynamical systems, quantum groups, classical and quantum stochastic geometry, quantum chaos, Dirichlet forms, harmonic analysis, quantum measurement, quantum computer, etc. The journal reflects this interdisciplinarity and welcomes high quality papers in all such related fields, particularly those which reveal connections with the main fields of this journal."
21100307471,International Journal of Innovation and Technology Management,Q3,0.3910,31,1.7700,False,"The main emphasis of the International Journal of Innovation and Technology Management (IJITM) is on the promotion and discussion of excellent research on technological innovation. As a platform for reporting, sharing, as well as exchanging ideas, IJITM encourages novel research findings, industry best practices, and reports on recent trends. In particular, the journal focuses on managerial issues and challenges (and ways to address them) motivated through the increasing pace of technological advancement globally. This international and interdisciplinary research dimension is emphasized in order to promote greater exchange between researchers of different disciplines as well as cultural and national backgrounds. This double-blind peer-reviewed journal encompasses all facets of the process of technological innovation from idea generation, conceptualization of new products and processes, R&D activities, and commercial application. Research on all firm sizes, from entrepreneurial ventures, small and medium sized enterprises (SMEs), as well as large organizations, is welcome."
12183,Journal of Nonlinear Optical Physics and Materials,Q2,0.3890,37,3.5400,False,"This journal is devoted to the rapidly advancing research and development in the field of nonlinear interactions of light with matter. Topics of interest include, but are not limited to, nonlinear optical materials, metamaterials and plasmonics, nano-photonic structures, stimulated scatterings, harmonic generations, wave mixing, real time holography, guided waves and solitons, bistabilities, instabilities and nonlinear dynamics, and their applications in laser and coherent lightwave amplification, guiding, switching, modulation, communication and information processing. Original papers, comprehensive reviews and rapid communications reporting original theories and observations are sought for in these and related areas. This journal will also publish proceedings of important international meetings and workshops. It is intended for graduate students, scientists and researchers in academic, industrial and government research institutions."
21100871297,Journal of Theoretical and Computational Acoustics,Q2,0.3830,44,1.2000,False,"The aim of this journal is to provide an international forum for the dissemination of the state-of-the-art information in the field of Computational Acoustics. Topics covered by this journal include research and tutorial contributions in OCEAN ACOUSTICS (a subject of active research in relation with sonar detection and the design of noiseless ships), SEISMO-ACOUSTICS (of concern to earthquake science and engineering, and also to those doing underground prospection like searching for petroleum), AEROACOUSTICS (which includes the analysis of noise created by aircraft), COMPUTATIONAL METHODS, and SUPERCOMPUTING. In addition to the traditional issues and problems in computational methods, the journal also considers theoretical research acoustics papers which lead to large-scale scientific computations."
24982,Singapore Economic Review,Q3,0.3820,32,1.8100,False,"The Singapore Economic Review is a general economics journal devoted to quarterly publishing the best policy and applied economics papers, in addition to high-quality theoretical pieces. Widely regarded as a leading journal in the Asia-Pacific, it has a long history of publication on economic issues impinging on Southeast Asia and the broader Asia-Pacific region. Issues analysed are not specific only to Singapore but rather highlights rigorous empirical work across diverse economic issues of the contemporary world. This includes (but are not limited to) macroeconomic, microeconomic, financial and social aspects, with special emphasis on economic problems related to Asian countries. The journal also publishes papers of an interdisciplinary nature and welcomes this academic interface. It keeps scholars abreast of developments in the economic literature. Initially published as the Malayan Economic Review (MER) from 1956, the journal was subsequently renamed the Singapore Economic Review (SER) in 1969. Among its distinguished contributors were the late Sir John Hicks, Sydney Caine, the late H.G. Johnson, Ragnar Nurkse, H.W. Singer, W.M. Corden, Herbert Grubel, J.C.H. Fei, G. Ranis, Henry Wan, E.J. Mishan, Jerome L. Stein, Jack L. Knetsch, Ng Yew-Kwang, Murray Kemp, Karl Shell and Ronald I. McKinnon. The journal has a wide international circulation; among the many subscribers are the libraries of Harvard University, Stanford University and University of Oxford. The SER's editorial board consists of prominent scholars with different areas of specializations from across the world. With World Scientific as the journal's publisher, the Singapore Economic Review has sections devoted to public policy, applied economics, markets and industry, commentaries, and short papers or notes. The SER also publishes selected book reviews. In addition, specially invited papers by very eminent economists are featured."
23921,Journal of Knot Theory and its Ramifications,Q3,0.3810,40,0.3000,False,"This Journal is intended as a forum for new developments in knot theory, particularly developments that create connections between knot theory and other aspects of mathematics and natural science. Our stance is interdisciplinary due to the nature of the subject. Knot theory as a core mathematical discipline is subject to many forms of generalization (virtual knots and links, higher-dimensional knots, knots and links in other manifolds, non-spherical knots, recursive systems analogous to knotting). Knots live in a wider mathematical framework (classification of three and higher dimensional manifolds, statistical mechanics and quantum theory, quantum groups, combinatorics of Gauss codes, combinatorics, algorithms and computational complexity, category theory and categorification of topological and algebraic structures, algebraic topology, topological quantum field theories). Papers that will be published include: -new research in the theory of knots and links, and their applications; -new research in related fields; -tutorial and review papers. With this Journal, we hope to serve well researchers in knot theory and related areas of topology, researchers using knot theory in their work, and scientists interested in becoming informed about current work in the theory of knots and its ramifications."
28075,International Journal of Modern Physics B,Q3,0.3780,86,3.4100,False,"Launched in 1987, the International Journal of Modern Physics B covers the most important aspects and the latest developments in Condensed Matter Physics, Statistical Physics, as well as Atomic, Molecular and Optical Physics. A strong emphasis is placed on topics of current interest, such as cold atoms and molecules, new topological materials and phases, and novel low dimensional materials. One unique feature of this journal is its review section which contains articles with permanent research value besides the state-of-the-art research work in the relevant subject areas."
16373,Hong Kong Physiotherapy Journal,Q3,0.3770,25,1.3200,True,"The Hong Kong Physiotherapy Journal (HKPJ) is the official peer-reviewed, Open Access (OA) publication of the Hong Kong Physiotherapy Association. HKPJ publishes papers related to all areas of physiotherapy (education, research, practice, policies) and is committed to facilitating communication among educators, researchers and practitioners in the field with the aim of promoting evidence-based practice. We are particularly interested in publishing randomized controlled trials, systematic reviews and meta-analyses. Animal studies are also welcome if the study question and findings have important relevance to physiotherapy practice. HKPJ welcomes submissions from all over the world in the form of original research papers, reviews, editorials, treatment reports, technical notes, and correspondence."
29052,Modern Physics Letters A,Q2,0.3760,90,1.5700,False,"This letters journal, launched in 1986, consists of research papers covering current research developments in Gravitation, Cosmology, Astrophysics, Nuclear Physics, Particles and Fields, Accelerator physics, and Quantum Information. A Brief Review section has also been initiated with the purpose of publishing short reports on the latest experimental findings and urgent new theoretical developments."
21100907367,Water Economics and Policy,Q3,0.3550,17,1.3200,False,"Water resources management and other water-related decisions and policies are frequently guided by economic dimensions. Economic considerations, including efficiency, equity, production, allocation, and pollution, have expanded as water resources have become scarcer both in terms of quantity and quality. While economic analyses applied to the water sector are useful and educational, their policy implications are less obvious for guiding policymakers. Water Economics and Policy (WEP) will address the economic-policy interaction by publishing highly technical water economics research with clear relevance for policy. WEP will aim to target a wide range of economic questions at local, regional, national and international levels. It will accommodate work that is focused on specific sectors (such as urban, hydropower, irrigation, and environment) as well as work that is inter-sectoral in nature. Theoretical and empirical papers are sought as well as those that demonstrate the integration of economics with scientific perspectives to support policy analysis. WEP will also publish book reviews and selected featured policy articles by policymakers in the field of water."
13499,Asian Development Review,Q2,0.3540,29,1.2400,True,"The Asian Development Review (ADR) is the journal of the Asian Development Bank (ADB) and the Asian Development Bank Institute (ADBI). It publishes research on development issues relevant to the countries of the Asia and Pacific region, specifically ADB’s member countries. The ADR publishes empirical papers, survey articles, historical analyses, and policy-oriented work. It bridges theoretical work and rigorous empirical studies that advance the understanding of Asia’s development, and it is open to discussions of alternative perspectives on all aspects of development, including globalization, inequality, structural transformation, and poverty. The ADR aims to disseminate the best research, with contributions from scholars in all fields, with the objective of providing the knowledge necessary for designing, implementing, and sustaining effective development policies. Its intended audience comprises a worldwide readership of economists and other social scientists."
21101023625,Chinese Journal of Urban and Environmental Studies,Q2,0.3510,9,1.5800,True,"Chinese Journal of Urban and Environmental Studies (CJUES) is a peer-reviewed journal that seeks to publish high-quality research papers and book reviews to explore a wide range of academic and policy concerns of urban and environmental studies. CJUES publishes scholarly work with a special emphasis on the following fields: • theoretical and conceptual frameworks for urban and environmental studies • the trend of urban and environmental development in both China and international context • issues of urban studies, including urbanization, urban planning, urban form, urban problems, urban land use, urban transportation • issues of sustainability and environmental developments, including environmental protection, environmental policy, climate change • linkage between urban, environmental and other areas of social and economic policy • international comparison and developments"
4700152208,International Journal of Humanoid Robotics,Q3,0.3420,44,4.5800,False,"The International Journal of Humanoid Robotics (IJHR) covers all subjects on the mind and body of humanoid robots. It is dedicated to advancing new theories, new techniques, and new implementations contributing to the successful achievement of future robots which not only imitate human beings, but also serve human beings. While IJHR encourages the contribution of original papers which are solidly grounded on proven theories or experimental procedures, the journal also encourages the contribution of innovative papers which venture into the new, frontier areas in robotics. Such papers need not necessarily demonstrate, in the early stages of research and development, the full potential of new findings on a physical or virtual robot. IJHR welcomes original papers in the following categories: Research papers, which disseminate scientific findings contributing to solving technical issues underlying the development of humanoid robots, or biologically-inspired robots, having multiple functionality related to either physical capabilities (i.e. motion) or mental capabilities (i.e. intelligence) Review articles, which describe, in non-technical terms, the latest in basic theories, principles, and algorithmic solutions Short articles (e.g. feature articles and dialogues), which discuss the latest significant achievements and the future trends in robotics R&D Papers on curriculum development in humanoid robot education Book reviews."
4000152131,Global Economy Journal,Q2,0.3280,24,1.2300,False,"The official peer-reviewed journal of the International Trade and Finance Association (IT&FA), Global Economy Journal (GEJ) is a well-established venue for peer-reviewed research on globalization and the institutions, laws, and agreements that structure the global economy, such as the WTO, the IMF, and the World Bank. The Global Economy Journal (GEJ) seeks to publish original and innovative research, as well as novel analysis, relating to the global economy. While its main emphasis is economic, GEJ is a multi-disciplinary journal. Its content mirrors the diverse interests and approaches of scholars involved with the international dimensions of business, economics, finance, history, law, marketing, management, political science, and related areas. GEJ also welcomes scholarly contributions from officials with government agencies, international agencies, and non-governmental organizations."
24616,Algebra Colloquium,Q3,0.3250,32,0.4800,True,"Algebra Colloquium is an international mathematical journal founded at the beginning of 1994. It is edited by the Academy of Mathematics & Systems Science, Chinese Academy of Sciences, jointly with Suzhou University, and published quarterly in English in every March, June, September and December. Algebra Colloquium carries original research articles of high level in the field of pure and applied algebra. Papers from related areas which have applications to algebra are also considered for publication. This journal aims to reflect the latest developments in algebra and promote international academic exchanges."
28077,International Journal of Modern Physics C,Q3,0.3170,72,1.8100,False,"International Journal of Modern Physics C (IJMPC) is a journal dedicated to Computational Physics and aims at publishing both review and research articles on the use of computers to advance knowledge in physical sciences and the use of physical analogies in computation. Topics covered include: algorithms; computational biophysics; computational fluid dynamics; statistical physics; complex systems; computer and information science; condensed matter physics, materials science; socio- and econophysics; data analysis and computation in experimental physics; environmental physics; traffic modelling; physical computation including neural nets, cellular automata and genetic algorithms."
24326,"International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems",Q3,0.3150,68,1.2900,False,"The International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems is a forum for research on various methodologies for the management of imprecise, vague, uncertain or incomplete information. The aim of the journal is to promote theoretical or methodological works dealing with all kinds of methods to represent and manipulate imperfectly described pieces of knowledge, excluding results on pure mathematics or simple applications of existing theoretical results. It is published bimonthly, with worldwide distribution to researchers, engineers, decision-makers, and educators."
21100198431,Asian-European Journal of Mathematics,Q3,0.3100,22,0.6300,False,"Asian-European Journal of Mathematics is an international journal which is devoted to original research in the field of pure and applied mathematics. The aim of the journal is to provide a medium by which new ideas can be discussed among researchers from diverse fields in mathematics. It publishes high quality research papers in the fields of contemporary pure and applied mathematics with a broad range of topics including algebra, analysis, topology, geometry, functional analysis, number theory, differential equations, operational research, combinatorics, theoretical statistics and probability, theoretical computer science and logic. Although the journal focuses on the original research articles, it also welcomes survey articles and short notes. All papers will be peer-reviewed within approximately four months."
21100867681,Journal of Hand Surgery Asian-Pacific Volume,Q3,0.3070,33,0.5400,False,"The Journal of Hand Surgery Asian-Pacific Volume is an international, peer-reviewed journal. It is the official journal of the Asian-Pacific Federation of Societies for Surgery of the Hand (APFSSH). This journal publishes original and review articles and cover all fields of clinical and basic science research related to hand surgery. It will serve as a source of information and education for hand surgeons and interested readers. The aim of this journal is to promote communication regarding problems of the hand and their management. All manuscripts should be creative, informative, and useful for the diagnosis and treatment of conditions related to hand surgery."
21101194976,Journal of Artificial Intelligence and Consciousness,Q3,0.3060,9,0.5300,False,"The Journal of Artificial Intelligence and Consciousness (JAIC) will offer a multidisciplinary platform to discuss AI and consciousness in the light of robotics and artificial systems, computational science, psychology, philosophy of mind, ethics, and neuroscience. The aims and scope of the journal are: (i) articles that take inspiration from biological consciousness and/or that explore theoretical issues of consciousness to build robots and AI systems that show forms of functional consciousness; (ii) articles that employ robots and AI systems as tools to model and better understand biological mechanisms of consciousness; (iii) articles that discuss ethical problems emerging or uncovered through the overlap of AI and consciousness, and that investigate the ethical and societal impact of consciousness and the limits of it, and (iv) to pursue the hybridization between the field of AI and the field of consciousness studies."
18374,Surface Review and Letters,Q3,0.3040,51,2.0900,False,"This international journal is devoted to the elucidation of properties and processes that occur at the boundaries of materials. The scope of the journal covers a broad range of topics in experimental and theoretical studies of surfaces and interfaces. Both the physical and chemical properties are covered. The journal also places emphasis on emerging areas of cross-disciplinary research where new phenomena occur due to the presence of a surface or an interface. Representative areas include surface and interface structures; their electronic, magnetic and optical properties; dynamics and energetics; chemical reactions at surfaces; phase transitions, reconstruction, roughening and melting; defects, nucleation and growth; and new surface and interface characterization techniques."
23110,Asia-Pacific Journal of Operational Research,Q3,0.3000,39,1.3200,False,"The Asia-Pacific Journal of Operational Research (APJOR) provides a forum for practitioners, academics and researchers in Operational Research and related fields, within and beyond the Asia-Pacific region. APJOR will place submissions in one of the following categories: General, Theoretical, OR Practice, Reviewer Survey, OR Education, and Communications (including short articles and letters). Theoretical papers should carry significant methodological developments. Emphasis is on originality, quality and importance, with particular emphasis given to the practical significance of the results. Practical papers, illustrating the application of Operation Research, are of special interest."
21101052736,Journal of Computational Biophysics and Chemistry,Q3,0.2970,33,2.3900,False,"Journal of Computational Biophysics and Chemistry (JCBC) is an interdisciplinary journal aimed at providing comprehensive coverage on the latest developments and applications of research in the ever-expanding field of computational biophysics and chemistry. JCBC publishes regular articles and reviews on new methodology, software, web server and database developments. The applications of existing theoretical and computational methods which produce significant new insights into important problems are also welcomed. Papers reporting joint computational and experimental investigations are encouraged. The journal will not consider manuscripts reporting straightforward calculations of the properties of molecules with existing software packages without addressing a significant scientific problem. Areas covered by the journal include molecular dynamics, computer-aided molecular design, modeling effects of mutations on stability, dynamics and binding of macromolecules, quantum mechanics and statistical mechanics studies on relevant biological phenomena and other related topics."
4700152645,International Journal on Artificial Intelligence Tools,Q3,0.2960,41,1.8300,False,"The International Journal on Artificial Intelligence Tools (IJAIT) provides an interdisciplinary forum in which AI scientists and professionals can share their research results and report new advances on AI tools or tools that use AI. Tools refer to architectures, languages or algorithms, which constitute the means connecting theory with applications. So, IJAIT is a medium for promoting general and/or special purpose tools, which are very important for the evolution of science and manipulation of knowledge. IJAIT can also be used as a test ground for new AI tools. Topics covered by IJAIT include but are not limited to: AI in Bioinformatics, AI for Service Engineering, AI for Software Engineering, AI for Ubiquitous Computing, AI for Web Intelligence Applications, AI Parallel Processing Tools (hardware/software), AI Programming Languages, AI Tools for CAD and VLSI Analysis/Design/Testing, AI Tools for Computer Vision and Speech Understanding, AI Tools for Multimedia, Cognitive Informatics, Data Mining and Machine Learning Tools, Heuristic and AI Planning Strategies and Tools, Image Understanding, Integrated/Hybrid AI Approaches, Intelligent System Architectures, Knowledge-Based/Expert Systems, Knowledge Management and Processing Tools, Knowledge Representation Languages, Natural Language Understanding, Neural Networks for AI, Object-Oriented Programming for AI, Reasoning and Evolution of Knowledge Bases, Self-Healing and Autonomous Systems, and Software Engineering for AI."
29055,Modern Physics Letters B,Q3,0.2930,60,2.1700,False,"MPLB opens a channel for the fast circulation of important and useful research findings in Condensed Matter Physics, Statistical Physics, as well as Atomic, Molecular and Optical Physics. A strong emphasis is placed on topics of current interest, such as cold atoms and molecules, new topological materials and phases, and novel low-dimensional materials. The journal also contains a Brief Reviews section with the purpose of publishing short reports on the latest experimental findings and urgent new theoretical developments."
144884,WSEAS Transactions on Mathematics,Q3,0.2900,26,0.8800,False,
11700154320,Journal of Developmental Entrepreneurship,Q3,0.2900,34,0.9100,False,"The Journal of Developmental Entrepreneurship (JDE) provides a forum for the dissemination of descriptive, empirical, and theoretical research that focuses on issues concerning microenterprise and small business development, especially under conditions of adversity. The intended audiences for JDE are scholars who study issues of developmental entrepreneurship and professionals involved in governmental and non-governmental efforts to facilitate entrepreneurship in economic and community development programs around the world. Articles will cover a broad range of topics, including: -Entrepreneurship and self-employment in developing contexts -Challenges and opportunities unique to minority and women entrepreneurs -Microenterprise funds and private-sector small business lending practices -Legislation, regulation, and tax policy that impact entrepreneurship and economic development -Processes that facilitate growth and development within emerging enterprises -Networks within and among entrepreneurial ventures -Marketing patterns and approaches in venture growth and development -International developmental entrepreneurship programs -Entrepreneurship in the informal economic sector -Education and training for aspiring entrepreneurs -Industry practices that adversely affect microenterprise development -Economic and social impacts of microenterprise activity"
21101039445,Journal of Micromechanics and Molecular Physics,Q3,0.2870,18,1.0000,False,"The Journal of Micromechanics and Molecular Physics (JMMP) provides an international academic forum to disseminate fundamental research and developments in the nanomechanics and micromechanics of materials and with regard to molecular physics. JMMP focuses on theoretical developments, experimental innovations, and computational and simulation methods in the fields of micromechanics and molecular physics, and the discovery of nanoscale and nanostructured materials, composite materials, and novel advanced materials, with emphasis on the mechanics and physics of microstructures, characterization and modeling, material design, processing and manufacturing, and the interrelation and correlation between the micro-/nanostructures of materials and their macroscale functions."
17334,International Journal of Theoretical and Applied Finance,Q2,0.2820,40,0.3800,False,"The International Journal of Theoretical and Applied Finance (IJTAF) brings together experts involved in the mathematical modelling of financial instruments and the application of these models to global financial markets. Financial instruments that have been designed to serve the needs of mature capital markets and established trading forums need to be adapted for application in emerging markets and evolving trading venues. The development of new financial products and trading methodologies has also led to new challenges for regulatory bodies. Issues addressed in IJTAF include: (a) development of sophisticated mathematical models based on the principles of modern finance theory, (b) calibration of these models to market data, (c) simulation of such models using efficient computational algorithms, (d) updating of these models in line with evolving market developments, and (e) adaptation of these models by the practitioners in the industry; emphasis will also be placed on (f) development and application of modern stochastic methods in finance. State-of-the-art financial modelling draws upon expertise from various disciplines besides finance; in particular, experts from mathematics, statistics, economics, and computer science have made significant contributions to this field. IJTAF brings together experts from these multi-disciplines and provides a platform for the synthesis of the various specializations that are actively involved in financial modelling. The disciplines covered by IJTAF include: mathematical finance; financial engineering; applications of modern probability theory and stochastic analysis in finance; models for interest rate, equity, foreign exchange, commodity, credit and inflation-linked products; portfolio theory and long-term investment; quantification of risk; ..."
4000149107,"International Journal of Wavelets, Multiresolution and Information Processing",Q3,0.2800,31,1.2000,False,"International Journal of Wavelets, Multiresolution and Information Processing (hereafter referred to as IJWMIP) is a bi-monthly publication for theoretical and applied papers on the current state-of-the-art results of wavelet analysis, multiresolution and information processing. Papers related to the IJWMIP theme are especially solicited, including theories, methodologies, algorithms and emerging applications. Topics of interest of the IJWMIP include, but are not limited to: 1. Wavelets: Wavelets and operator theory Frame and applications Time-frequency analysis and applications Sparse representation and approximation Sampling theory and compressive sensing Wavelet based algorithms and applications 2. Multiresolution: Multiresolution analysis Multiscale approximation Multiresolution image processing and signal processing Multiresolution representations Deep learning and neural networks Machine learning theory, algorithms and applications High dimensional data analysis 3. Information Processing: Data sciences Big data and applications Information theory Information systems and technology Information security Information learning and processing Artificial intelligence and pattern recognition Image/signal processing."
14500154706,International Journal of Computational Intelligence and Applications,Q3,0.2790,26,2.2200,False,"The International Journal of Computational Intelligence and Applications, IJCIA, is a refereed journal dedicated to the theory and applications of computational intelligence (artificial neural networks, fuzzy systems, evolutionary computation and hybrid systems). The main goal of this journal is to provide the scientific community and industry with a vehicle whereby ideas using two or more conventional and computational intelligence based techniques could be discussed. The IJCIA welcomes original works in areas such as neural networks, fuzzy logic, evolutionary computation, pattern recognition, hybrid intelligent systems, symbolic machine learning, statistical models, image/audio/video compression and retrieval. The IJCIA greatly encourages new ideas, combining two or more areas, such as neuro-fuzzy, neuro-symbolic, neuro-evolutionary, neuro-symbolic, neuro-pattern recognition, fuzzy-evolutionary, evolutionary-symbolic, fuzzy-evolutionary, evolutionary-symbolic, fuzzy-symbolic, etc. to be submitted."
21101067491,Journal of Medical Robotics Research,Q3,0.2780,18,1.2000,False,"The Journal of Medical Robotics Research (JMRR) invites fundamental scientific and technological contributions as well as clinical evaluation studies in several areas, including, but not limited to: • Robot-assisted Surgery • Image-guided Interventions • Rehabilitation Robotics • Assistive Robotics • Surgical simulation • Image-guided Diagnosis and Therapy • Nano-scale and micro-scale Interventions • Telesurgery • Haptics for Medical Robotics • Smart instrumented tools for surgery • Surgical Navigation • Surgical Workflow • Wearable Rehabilitation Systems"
24310,International Journal of Pattern Recognition and Artificial Intelligence,Q3,0.2730,64,1.5000,False,"The International Journal of Pattern Recognition and Artificial Intelligence (IJPRAI) welcomes both theory-oriented and innovative applications articles on new developments and is of interest to both researchers in academia and industry. The current scope of this journal includes: • Pattern Recognition • Machine Learning • Deep Learning • Document Analysis • Image Processing • Signal Processing • Computer Vision • Biometrics • Biomedical Image Analysis • Artificial Intelligence In addition to regular papers describing original research work, survey articles on timely and important research topics are highly welcome. Special issues with focused topics within the scope of this journal are also published."
21101060452,Vietnam Journal of Computer Science,Q3,0.2720,11,2.0200,True,"Representation and management of knowledge: Conceptual knowledge models. Knowledge representation techniques. Knowledge manipulation languages and techniques. Knowledge engineering techniques. Architectures of knowledge-based and intelligent systems: New architectures for knowledge base / expert and intelligent systems, design and implementation techniques, languages and user interfaces, distributed architectures. Data Science: All methods for data engineering including big data techniques and their applications. Construction of knowledge bases and intelligent systems: Knowledge base design methodologies and tools, knowledge acquisition methods, intelligent systems design methods, integrity/security/maintenance issues. Applications, case studies, and management issues: Knowledge administration issues, knowledge engineering practice, intelligent systems practice, office and engineering applications. Tools: Specifying and developing knowledge engineering methods and intelligent systems using tools based on Artificial Intelligence methods and techniques. Web aspects: implementing, designing and using knowledge-based systems and intelligent systems for Web. Foundation of Computer Science: Cryptography, theory of computation, models of computation, algorithms and data structures, programming language theory"
21100837973,"Discrete Mathematics, Algorithms and Applications",Q3,0.2710,25,0.5900,False,"The aim of this journal is to advance and promote the theory and applications of discrete mathematics, which is a research area in mathematics with applications in computer science, industrial engineering, bio-informatics, chemistry and communication networks. The journal encourages contributions from the two important parts of discrete mathematics, graph theory and combinatorics. The former includes structural graph theory, extremal graph theory, algebraic graph theory, random graphs and internet graphs. The latter consists of combinatorial design, combinatorial enumeration, coding theory, combinatorial probabilistic method, etc."
15629,International Journal of Cooperative Information Systems,Q3,0.2680,48,1.7100,False,"The paradigm for the next generation of information systems (ISs) will involve large numbers of ISs distributed over large, complex computer/communication networks. Such ISs will manage or have access to large amounts of information and computing services and will interoperate as required. These support individual or collaborative human work. Communication among component systems will be done using protocols that range from conventional ones to those based on distributed AI. We call such next generation ISs Cooperative Information Systems (CIS). The International Journal of Cooperative Information Systems (IJCIS) addresses the intricacies of cooperative work in the framework of distributed interoperable information systems. It provides a forum for the presentation and dissemination of research covering all aspects of CIS design, requirements, functionality, implementation, deployment, and evolution."
26046,"Journal of Circuits, Systems and Computers",Q3,0.2630,43,1.5700,False,"Journal of Circuits, Systems, and Computers covers a wide scope, ranging from mathematical foundations to practical engineering design in the general areas of circuits, systems, and computers with focus on their circuit aspects. Although primary emphasis will be on research papers, survey, expository and tutorial papers are also welcome. The journal consists of two sections: Papers - Contributions in this section may be of a research or tutorial nature. Research papers must be original and must not duplicate descriptions or derivations available elsewhere. The author should limit paper length whenever this can be done without impairing quality. Letters - This section provides a vehicle for speedy publication of new results and information of current interest in circuits, systems, and computers. Focus will be directed to practical design- and applications-oriented contributions, but publication in this section will not be restricted to this material. These letters are to concentrate on reporting the results obtained, their significance and the conclusions, while including only the minimum of supporting details required to understand the contribution. Publication of a manuscript in this manner does not preclude a later publication with a fully developed version."
25885,Issues and Studies,Q2,0.2610,24,0.9400,False,"ISSUES & STUDIES (ISSN 1013-2511) is published quarterly by the Institute of International Relations, National Chengchi University, Taipei. IS is an internationally peer-reviewed journal dedicated to publishing quality social science research on issues ¨C mainly of a political nature ¨C related to the domestic and international affairs of contemporary China, Taiwan, and East Asia, as well as other closely related topics. The editors particularly welcome manuscripts related to China and Taiwan."
19900192598,"International Journal of Modeling, Simulation, and Scientific Computing",Q3,0.2590,25,1.5400,False,"The International Journal of Modeling, Simulation, and Scientific Computing (IJMSSC) is a bimonthly journal which provides an international forum for researchers, scholars, and engineers in the fields of system modeling, simulation and scientific computing to publish high-quality and refereed papers, and disseminate the latest theoretical results and their practical applications. The scope of the journal covers, but is not limited to Modeling and simulation (M&S) theory and methodology Modeling and simulation languages Verification, validation and accreditation theory and technology Model Engineering / Model Based System Engineering Optimization in M&S Artificial Intelligence / Machine Learning / Big Data in M&S Finite element methods, finite difference methods Distributed Computing/High Performance Computing/Pervasive Computing/Grid Computing/Cloud Computing/Edge Computing/Fog Computing M&S of continuous systems/discrete systems/hybrid systems/Intelligent systems M&S technology of complex systems/system of systems/cyber physical systems Simulation Based Acquisition /Virtual Prototyping / Digital Twin Cloud / mobile / embedded simulation Agent based M&S Data driven M&S High performance simulation Serious Games Simulation supporting tools and platforms Simulators Simulation application techniques."
21100206263,New Mathematics and Natural Computation,Q3,0.2580,20,1.4400,False,"Recognizing the world is full of vagueness and uncertainty, this journal has chosen three very focused areas of research: Mathematics of Uncertainty Economics & Finances Cognitive Science The close cooperation of the above three areas is of paramount importance. This journal strongly encourages the suggestions of any topic within these three general areas of research. The journal has demonstrated there is room for artificial intelligence & modern control theory in contributing solutions to some selected economic problems. We shall continue to explore other possibilities. A new initiative on cognitive science and economics is a good example. Over the years, this journal has published some papers on pattern recognition, image processing, and natural languages vis-a-vis artificial intelligence. We welcome any proposal on worthy new initiatives."
19700182027,Functional Materials Letters,Q3,0.2550,36,0.9500,False,"Functional Materials Letters is an international peer-reviewed scientific journal for original contributions to research on the synthesis, behavior and characterization of functional materials. The journal seeks to provide a rapid forum for the communication of novel research of high quality and with an interdisciplinary flavor. The journal is an ideal forum for communication amongst materials scientists and engineers, chemists and chemical engineers, and physicists in the dynamic fields associated with functional materials. Functional materials are designed to make use of their natural or engineered functionalities to respond to changes in electrical and magnetic fields, physical and chemical environment, etc. These design considerations are fundamentally different to those relevant for structural materials and are the focus of this journal. Functional materials play an increasingly important role in the development of the field of materials science and engineering. The scope of the journal covers theoretical and experimental studies of functional materials, characterization and new applications-related research on functional materials in macro-, micro- and nano-scale science and engineering. Among the topics covered are ferroelectric, multiferroic, ferromagnetic, magneto-optical, optoelectric, thermoelectric, energy conversion and energy storage, sustainable energy and shape memory materials."
18761,Advances in Complex Systems,Q2,0.2520,40,0.8000,False,"Advances in Complex Systems aims to provide a unique medium of communication for multidisciplinary approaches, either empirical or theoretical, to the study of complex systems. The latter are seen as systems comprised of multiple interacting components, or agents. Nonlinear feedback processes, stochastic influences, specific conditions for the supply of energy, matter, or information may lead to the emergence of new system qualities on the macroscopic scale that cannot be reduced to the dynamics of the agents. Quantitative approaches to the dynamics of complex systems have to consider a broad range of concepts, from analytical tools, statistical methods and computer simulations to distributed problem solving, learning and adaptation. This is an interdisciplinary enterprise."
29018,International Journal of Modern Physics E,Q3,0.2510,60,0.8300,False,"This journal covers the topics on experimental and theoretical nuclear physics, and its applications and interface with astrophysics and particle physics. The journal publishes research articles as well as review articles on topics of current interest."
